concept_en,pair_name,pair_class,src_lang,tgt_lang,group,view,peak_layer,peak_mass,onset_layer,auc
sun,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_roman,first,27,2.4187933377106674e-05,-1,7.946035870487478e-05
sun,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_roman,last,0,0.0,-1,0.0
sun,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_roman,all,27,4.031322229517779e-06,-1,1.324339311747913e-05
teacher,asm_to_ben,control_same_script,asm_Beng,ben_Beng,english_gloss,first,24,0.951688826084137,21,4.118076676721511
teacher,asm_to_ben,control_same_script,asm_Beng,ben_Beng,english_gloss,last,0,0.0,-1,0.0
teacher,asm_to_ben,control_same_script,asm_Beng,ben_Beng,english_gloss,all,24,0.15861480434735617,23,0.6863461127869186
teacher,asm_to_ben,control_same_script,asm_Beng,ben_Beng,hindi_lexical,first,27,0.0025500000920146704,-1,0.002954128903073436
teacher,asm_to_ben,control_same_script,asm_Beng,ben_Beng,hindi_lexical,last,0,0.0,-1,0.0
teacher,asm_to_ben,control_same_script,asm_Beng,ben_Beng,hindi_lexical,all,27,0.0004250000153357784,-1,0.000492354817178906
teacher,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_devanagari,first,27,0.0025500000920146704,-1,0.002954128903073436
teacher,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_devanagari,last,0,0.0,-1,0.0
teacher,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_devanagari,all,27,0.0004250000153357784,-1,0.000492354817178906
teacher,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_native,first,27,0.9815270304679871,27,0.9860495875015256
teacher,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_native,last,27,0.9999175071716309,23,3.783184678133921
teacher,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_native,all,27,0.9923882683118185,23,2.222101465888492
teacher,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_roman,first,6,0.00015447332407347858,-1,0.0005667925104156896
teacher,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_roman,last,0,0.0,-1,0.0
teacher,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_roman,all,6,2.574555401224643e-05,-1,9.446541840261495e-05
teacher,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,english_gloss,first,24,0.5536415576934814,23,1.3749756734551184
teacher,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,english_gloss,last,0,0.0,-1,0.0
teacher,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,english_gloss,all,24,0.09227359294891357,-1,0.22916261224251974
teacher,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,hindi_lexical,first,26,0.006097637116909027,-1,0.00878406151733202
teacher,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,hindi_lexical,last,0,0.0,-1,0.0
teacher,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,hindi_lexical,all,26,0.0010162728528181713,-1,0.00146401025288867
teacher,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_devanagari,first,26,0.006097637116909027,-1,0.00878406151733202
teacher,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_devanagari,last,0,0.0,-1,0.0
teacher,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_devanagari,all,26,0.0010162728528181713,-1,0.00146401025288867
teacher,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_native,first,27,0.9675351977348328,27,0.9987207848340734
teacher,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_native,last,27,0.9962653517723083,25,1.7917526463133413
teacher,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_native,all,27,0.8552883168061575,12,3.433397727707187
teacher,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_roman,first,6,0.00018726426060311496,-1,0.000787832876380179
teacher,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_roman,last,0,0.0,-1,0.0
teacher,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_roman,all,6,3.121071010051916e-05,-1,0.00013130547939669648
teacher,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,english_gloss,first,25,0.6702404022216797,23,2.4230013708129867
teacher,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,english_gloss,last,0,0.0,-1,0.0
teacher,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,english_gloss,all,25,0.11170673370361328,24,0.40383356180216445
teacher,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,hindi_lexical,first,27,0.0017898648511618376,-1,0.002649855999029338
teacher,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,hindi_lexical,last,0,0.0,-1,0.0
teacher,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,hindi_lexical,all,27,0.00029831080852697295,-1,0.0004416426665048897
teacher,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_devanagari,first,27,0.0017898294609040022,-1,0.0028798604761544055
teacher,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_devanagari,last,0,0.0,-1,0.0
teacher,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_devanagari,all,27,0.000298304910150667,-1,0.00047997674602573426
teacher,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_native,first,27,0.5200870037078857,27,0.6619173097460582
teacher,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_native,last,0,0.0,-1,0.0
teacher,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_native,all,27,0.08710699315027644,-1,0.11213663549779072
teacher,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_roman,first,27,0.03430298715829849,-1,0.03901654380970911
teacher,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_roman,last,0,0.0,-1,0.0
teacher,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_roman,all,27,0.005717164526383082,-1,0.006502757301618186
teacher,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,english_gloss,first,24,0.3356223404407501,23,0.7558491416195636
teacher,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,english_gloss,last,0,0.0,-1,0.0
teacher,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,english_gloss,all,24,0.05593705674012502,-1,0.12597485693659394
teacher,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,hindi_lexical,first,26,0.024622110649943352,-1,0.04021171585114658
teacher,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,hindi_lexical,last,0,0.0,-1,0.0
teacher,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,hindi_lexical,all,26,0.004103685108323892,-1,0.006701952641857763
teacher,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_devanagari,first,26,0.024622110649943352,-1,0.04021171585114658
teacher,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_devanagari,last,0,0.0,-1,0.0
teacher,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_devanagari,all,26,0.004103685108323892,-1,0.006701952641857763
teacher,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_native,first,27,0.9221888184547424,27,1.0370190465974092
teacher,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_native,last,0,0.0,-1,0.0
teacher,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_native,all,27,0.37528788050015766,26,0.5235809170435248
teacher,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_roman,first,26,0.00016991961456369609,-1,0.0009497730296459395
teacher,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_roman,last,0,0.0,-1,0.0
teacher,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_roman,all,26,2.8319935760616016e-05,-1,0.00015829550494098993
tree,asm_to_ben,control_same_script,asm_Beng,ben_Beng,english_gloss,first,24,0.9232286214828491,21,4.7743595335943425
tree,asm_to_ben,control_same_script,asm_Beng,ben_Beng,english_gloss,last,0,0.0,-1,0.0
tree,asm_to_ben,control_same_script,asm_Beng,ben_Beng,english_gloss,all,24,0.1538714369138082,23,0.7957265889323905
tree,asm_to_ben,control_same_script,asm_Beng,ben_Beng,hindi_lexical,first,27,0.0028239656239748,-1,0.0040212159581791695
tree,asm_to_ben,control_same_script,asm_Beng,ben_Beng,hindi_lexical,last,0,0.0,-1,0.0
tree,asm_to_ben,control_same_script,asm_Beng,ben_Beng,hindi_lexical,all,27,0.00047066093732913333,-1,0.0006702026596965283
tree,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_devanagari,first,27,0.0028240070678293705,-1,0.004032574714493364
tree,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_devanagari,last,0,0.0,-1,0.0
tree,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_devanagari,all,27,0.0004706678446382284,-1,0.0006720957857488941
tree,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_native,first,27,0.2748638093471527,27,0.2812266982868845
tree,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_native,last,0,0.0,-1,0.0
tree,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_native,all,27,0.41923167804876965,26,0.8687902484493759
tree,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_roman,first,10,0.0013623484410345554,-1,0.004172236589473244
tree,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_roman,last,0,0.0,-1,0.0
tree,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_roman,all,10,0.00022705807350575924,-1,0.0006953727649122073
tree,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,english_gloss,first,25,0.7098305821418762,21,2.8395820377029253
tree,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,english_gloss,last,0,0.0,-1,0.0
tree,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,english_gloss,all,25,0.11830509702364604,24,0.47326367295048755
tree,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,hindi_lexical,first,27,0.01388498954474926,-1,0.030570946872318316
tree,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,hindi_lexical,last,0,0.0,-1,0.0
tree,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,hindi_lexical,all,27,0.0023141649241248765,-1,0.005095157812053053
tree,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_devanagari,first,27,0.01388498954474926,-1,0.030570946872318316
tree,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_devanagari,last,0,0.0,-1,0.0
tree,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_devanagari,all,27,0.0023141649241248765,-1,0.005095157812053053
tree,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_native,first,27,0.7820716500282288,27,0.9235594132652545
tree,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_native,last,0,0.0,-1,0.0
tree,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_native,all,25,0.1346881358573834,25,0.37968813623784137
tree,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_roman,first,27,0.0008737724856473505,-1,0.0013331242510759012
tree,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_roman,last,0,0.0,-1,0.0
tree,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_roman,all,27,0.00014562874760789177,-1,0.0002221873751793169
tree,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,english_gloss,first,25,0.8332660794258118,20,3.4598750928906625
tree,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,english_gloss,last,0,0.0,-1,0.0
tree,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,english_gloss,all,25,0.13887767990430197,25,0.5766458488151105
tree,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,hindi_lexical,first,27,0.009255172684788704,-1,0.011316578924246201
tree,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,hindi_lexical,last,0,0.0,-1,0.0
tree,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,hindi_lexical,all,27,0.0015425287807981174,-1,0.0018860964873743669
tree,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_devanagari,first,27,0.0013650661567226052,-1,0.002220041599546363
tree,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_devanagari,last,0,0.0,-1,0.0
tree,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_devanagari,all,27,0.0002275110261204342,-1,0.00037000693325772716
tree,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_native,first,27,0.20467011630535126,27,0.23248640836967754
tree,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_native,last,0,0.0,-1,0.0
tree,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_native,all,27,0.05048071096340815,-1,0.0855761620564213
tree,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_roman,first,15,6.967426452320069e-05,-1,0.00018370419472053465
tree,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_roman,last,0,0.0,-1,0.0
tree,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_roman,all,15,1.1612377420533448e-05,-1,3.061736578675578e-05
tree,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,english_gloss,first,21,0.13257554173469543,21,0.23208743150162547
tree,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,english_gloss,last,0,0.0,-1,0.0
tree,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,english_gloss,all,21,0.022095923622449238,-1,0.03868123858360425
tree,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,hindi_lexical,first,27,0.09824522584676743,-1,0.2187376464431292
tree,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,hindi_lexical,last,0,0.0,-1,0.0
tree,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,hindi_lexical,all,27,0.01637420430779457,-1,0.0364562744071882
tree,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_devanagari,first,27,0.09824522584676743,-1,0.2187376464431292
tree,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_devanagari,last,0,0.0,-1,0.0
tree,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_devanagari,all,27,0.01637420430779457,-1,0.0364562744071882
tree,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_native,first,27,0.5653105974197388,24,0.9808009571076384
tree,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_native,last,27,0.9976119995117188,25,2.00293064871137
tree,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_native,all,27,0.8187770247459412,24,1.7788547339402296
tree,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_roman,first,27,0.08402028679847717,-1,0.08776545650167122
tree,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_roman,last,0,0.0,-1,0.0
tree,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_roman,all,27,0.014003381133079529,-1,0.01462757608361187
water,asm_to_ben,control_same_script,asm_Beng,ben_Beng,english_gloss,first,25,0.8495137095451355,21,3.314090546515189
water,asm_to_ben,control_same_script,asm_Beng,ben_Beng,english_gloss,last,0,0.0,-1,0.0
water,asm_to_ben,control_same_script,asm_Beng,ben_Beng,english_gloss,all,25,0.14158561825752258,23,0.5523484244191982
water,asm_to_ben,control_same_script,asm_Beng,ben_Beng,hindi_lexical,first,27,0.0022821908351033926,-1,0.0027481770890744883
water,asm_to_ben,control_same_script,asm_Beng,ben_Beng,hindi_lexical,last,0,0.0,-1,0.0
water,asm_to_ben,control_same_script,asm_Beng,ben_Beng,hindi_lexical,all,27,0.00038036513918389875,-1,0.00045802951484574805
water,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_devanagari,first,27,0.0022821908351033926,-1,0.0027481770890744883
water,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_devanagari,last,0,0.0,-1,0.0
water,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_devanagari,all,27,0.00038036513918389875,-1,0.00045802951484574805
water,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_native,first,27,0.9800843000411987,27,0.9843304374012227
water,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_native,last,0,0.0,-1,0.0
water,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_native,all,27,0.20044360061486563,27,0.2090649265908997
water,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_roman,first,16,0.00025979234487749636,-1,0.0010051309189980573
water,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_roman,last,0,0.0,-1,0.0
water,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_roman,all,16,4.329872414624939e-05,-1,0.00016752181983300957
water,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,english_gloss,first,25,0.45663928985595703,21,1.6304835343155588
water,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,english_gloss,last,0,0.0,-1,0.0
water,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,english_gloss,all,25,0.07610654830932617,-1,0.27174725571925984
water,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,hindi_lexical,first,25,0.01408347487449646,-1,0.03270798237235795
water,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,hindi_lexical,last,0,0.0,-1,0.0
water,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,hindi_lexical,all,25,0.0023472458124160767,-1,0.005451330395392992
water,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_devanagari,first,26,0.003713748650625348,-1,0.009269981594636434
water,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_devanagari,last,0,0.0,-1,0.0
water,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_devanagari,all,26,0.000618958108437558,-1,0.0015449969324394057
water,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_native,first,27,0.9092071056365967,24,1.264368047214551
water,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_native,last,0,0.0,-1,0.0
water,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_native,all,27,0.15184234119563675,27,0.2166512091382755
water,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_roman,first,1,0.0009546068031340837,-1,0.005192000986552259
water,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_roman,last,0,0.0,-1,0.0
water,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_roman,all,1,0.00015910113385568062,-1,0.0008653334977587098
water,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,english_gloss,first,25,0.9308011531829834,21,3.3398597377786796
water,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,english_gloss,last,0,0.0,-1,0.0
water,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,english_gloss,all,25,0.15513352553049722,24,0.5566432896297799
water,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,hindi_lexical,first,27,0.005824909079819918,-1,0.009008727864156185
water,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,hindi_lexical,last,0,0.0,-1,0.0
water,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,hindi_lexical,all,27,0.0009708181799699863,-1,0.001501454644026031
water,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_devanagari,first,27,0.005824900697916746,-1,0.008900312280790246
water,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_devanagari,last,0,0.0,-1,0.0
water,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_devanagari,all,27,0.0009708167829861244,-1,0.0014833853801317076
water,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_native,first,27,0.2895702123641968,22,0.4197290327588585
water,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_native,last,0,0.0,-1,0.0
water,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_native,all,27,0.05169779217491547,-1,0.09792303268755723
water,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_roman,first,5,2.961965037684422e-05,-1,9.996749889789984e-05
water,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_roman,last,0,0.0,-1,0.0
water,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_roman,all,5,4.936608396140703e-06,-1,1.666124981631664e-05
water,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,english_gloss,first,25,0.42656874656677246,21,1.3818715116609805
water,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,english_gloss,last,0,0.0,-1,0.0
water,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,english_gloss,all,25,0.07109479109446208,-1,0.23031191861016342
water,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,hindi_lexical,first,25,0.04459064453840256,-1,0.12859285092019945
water,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,hindi_lexical,last,0,0.0,-1,0.0
water,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,hindi_lexical,all,25,0.00743177408973376,-1,0.02143214182003324
water,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_devanagari,first,26,0.009647523984313011,-1,0.022341331179115187
water,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_devanagari,last,0,0.0,-1,0.0
water,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_devanagari,all,26,0.0016079206640521686,-1,0.003723555196519198
water,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_native,first,27,0.7821877002716064,24,1.174185540132423
water,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_native,last,0,0.0,-1,0.0
water,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_native,all,27,0.1304046610069539,27,0.20052898593837348
water,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_roman,first,1,0.0011054682545363903,-1,0.006437934364207365
water,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_roman,last,0,0.0,-1,0.0
water,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_roman,all,1,0.00018424470908939838,-1,0.0010729890607012276
window,asm_to_ben,control_same_script,asm_Beng,ben_Beng,english_gloss,first,26,0.0007348798681050539,-1,0.0016504506655659057
window,asm_to_ben,control_same_script,asm_Beng,ben_Beng,english_gloss,last,0,0.0,-1,0.0
window,asm_to_ben,control_same_script,asm_Beng,ben_Beng,english_gloss,all,26,0.00012247997801750898,-1,0.00027507511092765097
window,asm_to_ben,control_same_script,asm_Beng,ben_Beng,hindi_lexical,first,27,0.02277219668030739,-1,0.03918969790591831
window,asm_to_ben,control_same_script,asm_Beng,ben_Beng,hindi_lexical,last,0,0.0,-1,0.0
window,asm_to_ben,control_same_script,asm_Beng,ben_Beng,hindi_lexical,all,27,0.003795366113384565,-1,0.006531616317653052
window,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_devanagari,first,27,0.0227780994027853,-1,0.04231452246077261
window,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_devanagari,last,0,0.0,-1,0.0
window,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_devanagari,all,27,0.0037963499004642167,-1,0.007052420410128768
window,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_native,first,27,0.8958118557929993,25,1.1853332340175438
window,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_native,last,0,0.0,-1,0.0
window,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_native,all,27,0.4632369987666607,25,1.0233032415888113
window,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_roman,first,15,0.002322911052033305,-1,0.005634321960322097
window,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_roman,last,0,0.0,-1,0.0
window,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_roman,all,15,0.00038715184200555086,-1,0.0009390536600536828
window,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,english_gloss,first,26,0.0008218407165259123,-1,0.0013057723077762873
window,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,english_gloss,last,0,0.0,-1,0.0
window,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,english_gloss,all,26,0.00013697345275431871,-1,0.00021762871796271457
window,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,hindi_lexical,first,26,0.004901987500488758,-1,0.009131547022100506
window,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,hindi_lexical,last,0,0.0,-1,0.0
window,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,hindi_lexical,all,26,0.0008169979167481264,-1,0.0015219245036834177
window,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_devanagari,first,26,0.005008101928979158,-1,0.009888566632223927
window,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_devanagari,last,0,0.0,-1,0.0
window,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_devanagari,all,26,0.0008346836548298597,-1,0.0016480944387039878
window,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_native,first,27,0.8160364627838135,24,1.4392809030315918
window,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_native,last,0,0.0,-1,0.0
window,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_native,all,27,0.13814480882138014,27,0.2488595434383079
window,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_roman,first,26,2.8155369363958016e-05,-1,8.065808745795489e-05
window,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_roman,last,0,0.0,-1,0.0
window,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_roman,all,26,4.692561560659669e-06,-1,1.3443014576325815e-05
window,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,english_gloss,first,27,0.007963867858052254,-1,0.016073699742623848
window,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,english_gloss,last,0,0.0,-1,0.0
window,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,english_gloss,all,27,0.0013273113096753757,-1,0.002678949957103975
window,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,hindi_lexical,first,27,0.0032428805716335773,-1,0.006159679323655354
window,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,hindi_lexical,last,0,0.0,-1,0.0
window,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,hindi_lexical,all,27,0.0005404800952722629,-1,0.0010266132206092258
